Time (s)	Throttle (u)	Thrust (N)
68.0790	976	1.251053
68.0900	786	0.896895
68.1030	278	0.866054
68.1140	318	1.227118
68.1260	838	1.419383
68.1380	951	1.114995
68.1500	465	0.830989
68.1610	208	1.029891
68.1720	619	1.372786
68.1850	997	1.221978
68.1960	696	0.869160
68.2080	230	0.898325
68.2190	396	1.280196
68.2320	909	1.392654
68.2430	893	1.054408
68.2550	375	0.870635
68.2670	241	1.180387
68.2790	720	1.441553
68.2900	993	1.202043
68.3020	592	0.865472
68.3140	204	0.972947
68.3260	493	1.353052
68.3370	965	1.379491
68.3500	811	1.033936
68.3610	294	0.954956
68.3730	301	1.296354
68.3840	820	1.465555
68.3970	960	1.142573
68.4080	482	0.853851
68.4190	205	1.038384
68.4310	606	1.396811
68.4430	995	1.291482
68.4550	705	0.909253
68.4660	233	0.934060
68.4790	391	1.311908
68.4900	907	1.411337
68.5020	894	1.058922
68.5130	374	0.848063
68.5260	242	1.110167
68.5370	726	1.365143
68.5490	992	1.125432
68.5600	582	0.823524
68.5730	202	0.972411
68.5840	507	1.346415
68.5960	971	1.345633
68.6080	794	0.984613
68.6200	281	0.877563
68.6310	317	1.196366
68.6430	840	1.354907
68.6550	947	1.044060
68.6670	454	0.811232
68.6780	212	1.035568
68.6890	640	1.384743
68.7020	998	1.260261
68.7130	667	0.896090
68.7250	219	0.935357
68.7370	429	1.318479
68.7490	934	1.344627
68.7600	860	0.985194
68.7720	335	0.849717
68.7840	268	1.161949
68.7960	775	1.427741
68.8070	978	1.186846
68.8200	525	0.903264
68.8310	201	1.095440
68.8430	568	1.441083
68.8540	990	1.332737
68.8670	734	0.938307
68.8780	245	0.907622
68.8900	372	1.278833
68.9010	894	1.429395
68.9140	905	1.108067
68.9250	385	0.908427
68.9360	238	1.194556
68.9490	720	1.464862
68.9600	992	1.233465
68.9720	582	0.885430
68.9830	202	0.995519
68.9960	514	1.371333
69.0070	975	1.348739
69.0190	782	0.966265
69.0300	271	0.921791
69.0430	332	1.280799
69.0540	859	1.442916
69.0660	933	1.121722
69.0780	425	0.863394
69.0900	221	1.076220
69.1010	677	1.367355
69.1130	998	1.167648
69.1250	623	0.842878
69.1370	207	0.951962
69.1480	477	1.328066
69.1610	961	1.352516
69.1720	813	0.997195
69.1830	292	0.868199
69.1950	309	1.175649
69.2070	834	1.356047
69.2190	949	1.052150
69.2300	452	0.817579
69.2420	213	1.050161
69.2540	651	1.389570
69.2660	998	1.255947
69.2770	647	0.898928
69.2900	212	0.927915
69.3010	456	1.270698
69.3130	951	1.296868
69.3240	829	0.954040
69.3370	304	0.852197
69.3480	297	1.176967
69.3600	821	1.406175
69.3710	956	1.137232
69.3840	464	0.846610
69.3950	210	1.024371
69.4070	640	1.357343
69.4190	998	1.213999
69.4310	655	0.871417
69.4420	214	0.923758
69.4530	451	1.307036
69.4660	949	1.384497
69.4770	831	1.028997
69.4890	305	0.901923
69.5000	297	1.246583
69.5130	822	1.431228
69.5240	955	1.132293
69.5360	461	0.856086
69.5480	212	1.054385
69.5600	647	1.402554
69.5710	999	1.296264
69.5830	647	0.968589
69.5950	211	1.036194
69.6070	462	1.392028
69.6180	955	1.412142
69.6310	820	1.036551
69.6420	295	0.901923
69.6540	308	1.220279
69.6650	837	1.443251
69.6780	946	1.174889
69.6890	442	0.916539
69.7000	217	1.145478
69.7120	669	1.461264
69.7240	998	1.289157
69.7360	621	0.930976
69.7470	206	0.974936
69.7600	488	1.336894
69.7710	968	1.356919
69.7830	794	0.987429
69.7940	275	0.913969
69.8070	332	1.259277
69.8180	863	1.429239
69.8300	927	1.114548
69.8410	409	0.867931
69.8540	230	1.088378
69.8650	707	1.375311
69.8770	993	1.161167
69.8890	579	0.844644
69.9010	201	0.983183
69.9120	531	1.359578
69.9240	983	1.349834
69.9360	752	0.985373
69.9480	250	0.908047
69.9590	370	1.223765
69.9710	899	1.349611
69.9830	894	1.016370
69.9940	364	0.829536
70.0060	254	1.124716
70.0180	760	1.407158
70.0300	980	1.186354
70.0410	522	0.872579
70.0530	202	1.013018
70.0650	592	1.366149
70.0770	995	1.267748
70.0880	692	0.908963
70.1010	223	0.915623
70.1120	427	1.286118
70.1240	939	1.394241
70.1350	844	1.056106
70.1480	312	0.909008
70.1590	294	1.230269
70.1710	823	1.434625
70.1820	952	1.140673
70.1950	450	0.869384
70.2060	216	1.063191
70.2170	669	1.405013
70.2300	998	1.276866
70.2410	613	0.951716
70.2530	204	1.054564
70.2640	505	1.413841
70.2770	975	1.392207
70.2880	772	1.010873
70.3000	259	0.925389
70.3110	357	1.261602
70.3240	890	1.439474
70.3350	901	1.126594
70.3470	370	0.908427
70.3590	252	1.190712
70.3710	759	1.457934
70.3820	980	1.214357
70.3940	517	0.896045
70.4060	203	1.032618
70.4180	603	1.392542
70.4290	997	1.331352
70.4420	675	0.995988
70.4530	217	1.023008
70.4650	448	1.378507
70.4760	952	1.422445
70.4890	821	1.046787
70.5000	291	0.899688
70.5110	317	1.205820
70.5230	853	1.424679
70.5350	931	1.159737
70.5470	411	0.907689
70.5580	231	1.146082
70.5710	717	1.449308
70.5820	991	1.256841
70.5940	558	0.913768
70.6050	201	1.005129
70.6180	565	1.372540
70.6290	992	1.340783
70.6410	710	0.957057
70.6520	228	0.938552
70.6650	419	1.303975
70.6760	937	1.412455
70.6880	844	1.066968
70.7000	309	0.870814
70.7120	300	1.159916
70.7230	834	1.378507
70.7350	943	1.082098
70.7470	429	0.836799
70.7590	224	1.071527
70.7700	701	1.394241
70.7820	993	1.230649
70.7940	571	0.884022
70.8050	201	0.959203
70.8170	554	1.297628
70.8290	990	1.243924
70.8410	716	0.898727
70.8520	230	0.885921
70.8640	416	1.253422
70.8760	935	1.377032
70.8880	844	1.042920
70.8990	308	0.858701
70.9120	303	1.131041
70.9230	838	1.347286
70.9350	939	1.065180
70.9460	421	0.820038
70.9590	228	1.050474
70.9700	712	1.379133
70.9820	991	1.224861
70.9930	557	0.880044
71.0050	201	0.980277
71.0170	572	1.354326
71.0280	994	1.295214
71.0410	695	0.939335
71.0520	222	0.915802
71.0640	438	1.276955
71.0750	949	1.385748
71.0880	821	1.046228
71.0990	288	0.908784
71.1110	324	1.243745
71.1230	864	1.419785
71.1350	920	1.105094
71.1460	389	0.862925
71.1580	244	1.099529
71.1700	749	1.411896
71.1820	981	1.233107
71.1930	514	0.934753
71.2050	204	1.100826
71.2170	619	1.441888
71.2290	998	1.329810
71.2400	646	0.956700
71.2530	208	0.964522
71.2640	488	1.332760
71.2750	972	1.392542
71.2870	772	1.047681
71.2990	255	0.974936
71.3110	371	1.324088
71.3220	907	1.450559
71.3340	878	1.105117
71.3460	337	0.885072
71.3580	279	1.144852
71.3690	810	1.416433
71.3820	954	1.190220
71.3930	446	0.911153
71.4050	220	1.115755
71.4160	693	1.441039
71.4290	994	1.266585
71.4400	568	0.914975
71.4520	201	0.986289
71.4630	568	1.355689
71.4760	994	1.357008
71.4870	692	1.020795
71.4990	220	1.000257
71.5110	448	1.354237
71.5230	956	1.413148
71.5340	806	1.042809
71.5450	275	0.891844
71.5580	344	1.198892
71.5690	885	1.415517
71.5810	899	1.141545
71.5930	359	0.914572
71.6050	264	1.184991
71.6160	789	1.449934
71.6280	964	1.198847
71.6400	464	0.872445
71.6520	215	1.025220
71.6630	677	1.379424
71.6750	995	1.264395
71.6870	580	0.915846
71.6990	201	1.004816
71.7100	561	1.372183
71.7230	993	1.355198
71.7340	695	0.982736
71.7460	220	0.914908
71.7570	448	1.268016
71.7700	957	1.353008
71.7810	802	0.990915
71.7920	271	0.880401
71.8040	350	1.209999
71.8160	892	1.386285
71.8280	890	1.082902
71.8390	348	0.842029
71.8520	273	1.076712
71.8630	806	1.331933
71.8750	955	1.081025
71.8860	443	0.818965
71.8990	223	1.018516
71.9100	704	1.355466
71.9220	991	1.209418
71.9340	549	0.869205
71.9460	201	0.942821
71.9570	596	1.273916
71.9690	997	1.216904
71.9810	657	0.875418
71.9930	209	0.900448
72.0040	490	1.266049
72.0160	975	1.341967
72.0280	759	0.988815
72.0390	245	0.868557
72.0510	393	1.173414
72.0630	926	1.298566
72.0750	849	0.980456
72.0860	305	0.824128
72.0980	311	1.129231
72.1100	856	1.365121
72.1220	921	1.102055
72.1330	384	0.836218
72.1450	251	1.048485
72.1570	770	1.344850
72.1690	970	1.124113
72.1800	476	0.828709
72.1930	213	0.999140
72.2040	674	1.350326
72.2160	995	1.239924
72.2270	574	0.890861
72.2400	201	0.952654
72.2510	575	1.320267
72.2630	996	1.277022
72.2750	672	0.918997
72.2870	212	0.911198
72.2980	479	1.268642
72.3090	972	1.351667
72.3220	765	1.004459
72.3330	247	0.865830
72.3450	392	1.161569
72.3560	927	1.299639
72.3690	846	0.988725
72.3800	301	0.823122
72.3920	317	1.117878
72.4040	864	1.367266
72.4160	913	1.111553
72.4270	371	0.836933
72.4390	260	1.038116
72.4510	789	1.318166
72.4630	961	1.105810
72.4740	452	0.827033
72.4860	221	0.996234
72.4980	704	1.341431
72.5100	990	1.224190
72.5210	539	0.887106
72.5340	202	0.960812
72.5450	616	1.322099
72.5560	998	1.254830
72.5680	628	0.900806
72.5810	204	0.913410
72.5920	528	1.274184
72.6030	988	1.331084
72.6150	713	0.985507
72.6270	224	0.918260
72.6390	445	1.279928
72.6500	959	1.358081
72.6630	792	1.002425
72.6740	261	0.860802
72.6860	371	1.181772
72.6970	914	1.375401
72.7100	861	1.082545
72.7210	312	0.888179
72.7330	308	1.176476
72.7450	856	1.401303
72.7570	918	1.121968
72.7680	375	0.853248
72.7800	259	1.058855
72.7920	789	1.356293
72.8040	960	1.188030
72.8150	446	0.920785
72.8260	224	1.106368
72.8390	716	1.415114
72.8500	987	1.239365
72.8620	522	0.899241
72.8740	205	0.993865
72.8860	639	1.357008
72.8970	998	1.313607
72.9090	598	0.980836
72.9210	201	1.019030
72.9330	562	1.368272
72.9440	995	1.353589
72.9560	674	0.984233
72.9680	211	0.928339
72.9800	488	1.282095
72.9910	977	1.381033
73.0040	746	1.060978
73.0150	235	0.972947
73.0270	420	1.315752
73.0380	947	1.415293
73.0510	811	1.051078
73.0620	271	0.879083
73.0730	359	1.174934
73.0860	907	1.386039
73.0970	867	1.117542
73.1090	316	0.913813
73.1200	307	1.194221
73.1330	857	1.419539
73.1440	915	1.145076
73.1560	369	0.871440
73.1670	264	1.076086
73.1800	802	1.392877
73.1910	952	1.204456
73.2030	427	0.900515
73.2150	233	1.090300
73.2270	741	1.400409
73.2380	978	1.221084
73.2500	489	0.879887
73.2620	212	0.991295
73.2740	679	1.358416
73.2850	993	1.273648
73.2970	552	0.924696
73.3090	202	1.013666
73.3210	615	1.366372
73.3320	998	1.306321
73.3450	615	0.954576
73.3560	202	0.945324
73.3670	553	1.294320
73.3790	994	1.315216
73.3910	676	0.959180
73.4030	211	0.942329
73.4140	494	1.298611
73.4270	980	1.362997
73.4380	734	1.013487
73.4500	229	0.896738
73.4610	438	1.223073
73.4740	958	1.383178
73.4850	787	1.086970
73.4970	254	0.946844
73.5080	387	1.253355
73.5210	929	1.409996
73.5320	835	1.084802
73.5440	286	0.876624
73.5560	342	1.152965
73.5670	895	1.399448
73.5790	877	1.149859
73.5900	323	0.916494
73.6030	303	1.174889
73.6140	856	1.420187
73.6260	913	1.157413
73.6370	364	0.871484
73.6500	270	1.073873
73.6610	814	1.380429
73.6730	943	1.204725
73.6850	407	0.914662
73.6970	244	1.098993
73.7080	769	1.400565
73.7200	966	1.221709
73.7320	452	0.892984
73.7440	224	1.010180
73.7550	723	1.306500
73.7670	982	1.153054
73.7790	499	0.849560
73.7910	211	0.989395
73.8020	678	1.334235
73.8150	993	1.250874
73.8260	545	0.914706
73.8370	203	0.950844
73.8490	632	1.261892
73.8610	998	1.203831
73.8730	590	0.875619
73.8840	201	0.929568
73.8970	587	1.293359
73.9080	998	1.303259
73.9200	634	0.953012
73.9310	203	0.917277
73.9440	544	1.256082
73.9550	993	1.303394
73.9670	675	0.959225
73.9780	210	0.926685
73.9910	503	1.274720
74.0020	984	1.352024
74.0140	715	1.008727
74.0260	221	0.905074
74.0370	465	1.232861
74.0490	972	1.334838
74.0600	752	0.988658
74.0730	235	0.894794
74.0840	430	1.224056
74.0960	956	1.366819
74.1070	786	1.042719
74.1200	251	0.865651
74.1310	397	1.161189
74.1430	939	1.330860
74.1550	817	1.012616
74.1670	270	0.852354
74.1780	368	1.149747
74.1900	919	1.353276
74.2020	845	1.067593
74.2140	290	0.839660
74.2250	341	1.091328
74.2380	898	1.321071
74.2490	870	1.031992
74.2610	312	0.829357
74.2720	317	1.097228
74.2850	876	1.356494
74.2960	892	1.108491
74.3070	334	0.848689
74.3190	297	1.058542
74.3310	854	1.308735
74.3430	912	1.068845
74.3540	357	0.833201
74.3670	279	1.061962
74.3780	831	1.358058
74.3900	929	1.161413
74.4010	380	0.865562
74.4140	263	1.024215
74.4250	808	1.303640
74.4370	943	1.099351
74.4480	402	0.834296
74.4610	250	1.021376
74.4720	786	1.341364
74.4840	955	1.187404
74.4960	423	0.872937
74.5070	239	0.991742
74.5190	765	1.292108
74.5300	965	1.123644
74.5430	445	0.825066
74.5540	230	0.984144
74.5660	744	1.324826
74.5770	973	1.202244
74.5900	465	0.875440
74.6010	222	0.966198
74.6130	725	1.274787
74.6250	980	1.150596
74.6370	484	0.838788
74.6480	216	0.969081
74.6600	706	1.320066
74.6720	985	1.236080
74.6840	501	0.901364
74.6950	212	0.961773
74.7080	689	1.279972
74.7190	989	1.178465
74.7310	518	0.858053
74.7420	208	0.953437
74.7550	673	1.314367
74.7660	992	1.267636
74.7770	533	0.919489
74.7890	206	0.945056
74.8010	659	1.264663
74.8130	995	1.200814
74.8240	546	0.878636
74.8370	204	0.949213
74.8480	647	1.305159
74.8600	996	1.285604
74.8710	558	0.940430
74.8840	202	0.940296
74.8950	635	1.256037
74.9070	997	1.214893
74.9180	569	0.886480
74.9310	201	0.932317
74.9420	625	1.289515
74.9540	998	1.295773
74.9660	578	0.956208
74.9770	201	0.936988
74.9890	617	1.243321
75.0000	998	1.224078
75.0130	585	0.903890
75.0240	201	0.923534
75.0360	611	1.273603
75.0470	998	1.297784
75.0600	591	0.960566
75.0710	201	0.929300
75.0830	606	1.239432
75.0950	998	1.228593
75.1070	596	0.904694
75.1180	201	0.933479
75.1300	602	1.279212
75.1420	998	1.296533
75.1540	598	0.959292
75.1650	201	0.914774
75.1780	600	1.228503
75.1890	998	1.230291
75.2010	599	0.908404
